frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756945053.3357873,15.277567,59.563856,25.127139,28.522868,95.551753,96.253666,0.0,196.222228,22521266278952,22520981687698
10,1756945053.626097,15.610406,60.667563,25.357541,31.379265,103.70414,104.571106,0.0,206.206616,22521556588474,22521327714768
15,1756945053.9769554,15.916383,61.557573,26.297588,34.875668,106.22267,107.034821,0.0,210.806365,22521907447068,22521673475401
20,1756945054.3202052,15.463681,60.408477,26.24036,36.954144,105.92461399999999,106.702203,0.0,208.814721,22522250698237,22522019197246
25,1756945054.6662133,15.310017,61.105542,24.651212,27.954159,106.51008999999999,107.27601,0.0,208.342781,22522596704105,22522365647823
30,1756945055.0285325,15.312951,60.642855,25.24518,29.60979,120.440889,121.24671,0.0,222.447696,22522959024465,22522711301252
35,1756945055.3509305,16.538845,60.671358,24.335049,34.908037,99.80234899999999,100.534928,0.0,202.08018,22523281423036,22523057784671
40,1756945055.6963637,15.326031,66.433574,24.456445,29.783435,93.048899,93.819856,0.0,200.035906,22523626855948,22523403392170
45,1756945056.0342715,15.615374,61.694942,23.717836,26.919468,90.332097,91.090375,0.0,192.118527,22523964762700,22523749855757
50,1756945056.3841915,15.454598,61.489118,23.702533,26.673102,94.39025699999999,95.159913,0.0,195.806162,22524314683320,22524095798569
55,1756945056.7716205,15.420145,62.681751,24.523847,28.860264,131.398174,132.171856,0.0,234.797599,22524702112391,22524441686798
60,1756945057.142441,15.217786,62.023415,23.828104,31.984339,161.910271,162.66147,0.0,263.730775,22525072933122,22524786708892
65,1756945057.4654644,15.29857,63.148744,26.852946,39.625005,137.506459,138.303227,0.0,243.603487,22525395956548,22525131278185
70,1756945057.8096852,15.400986,63.03451,25.208464,29.215577,136.523856,137.304699,0.0,240.948659,22525740176748,22525476137451
75,1756945058.1952417,15.641303,63.825109,28.993397,41.446909,169.189727,169.9833,0.0,278.443109,22526125733508,22525820921172
80,1756945058.4797058,15.41663,62.379869,25.304711,31.287173,117.070638,117.832984,0.0,220.934194,22526410197848,22526165181353
85,1756945058.8635983,15.368987,66.093084,26.027726,32.695826,154.582514,155.355876,0.0,262.845673,22526794090545,22526509375132
90,1756945059.21664,15.210755,63.687898,28.220697,42.973492,161.25407,161.990866,0.0,269.110216,22527147132366,22526853946087
95,1756945059.6008124,15.660393,64.397833,28.420182,37.542783,200.644576,201.410296,0.0,309.888704,22527531305052,22527198311929
100,1756945059.9492984,15.760125,63.789914,26.935743,36.034748,206.500596,207.280167,0.0,313.765949,22527879789838,22527542312132
105,1756945060.2481127,15.289035,65.844865,28.305266,39.089857,159.67415499999998,160.444873,0.0,269.884039,22528178605250,22527886079951
110,1756945060.6140711,15.290257,63.769102,30.268787,50.81118,180.98938900000002,181.713546,0.0,291.041692,22528544562639,22528230674723
115,1756945060.9448206,15.69086,63.92494,27.076929,37.430612,166.788026,167.577333,0.0,274.270062,22528875313103,22528576713562
120,1756945061.2940376,15.260621,64.207412,28.356234,45.659247,170.943036,171.679953,0.0,279.50422,22529224530159,22528921853807
125,1756945061.6862476,15.170894,64.613633,28.251024,39.041814,214.801651,215.517565,0.0,323.553116,22529616739326,22529267920589
130,1756945061.9950123,15.922112,63.565321,28.350966,38.326411,176.631549,177.387875,0.0,285.226274,22529925504543,22529615777196
135,1756945062.3487537,15.312891,65.279461,28.373711,38.005621,184.324727,185.121844,0.0,294.087907,22530279245933,22529962063733
140,1756945062.6565497,15.263466,68.55085,28.325698,86.546341,140.069686,144.381635,0.0,256.521649,22530587041068,22530307836506
145,1756945062.981794,15.65225,65.103642,26.833046,41.775922,126.834159,127.615683,0.0,235.204621,22530912286390,22530653990821
150,1756945063.3952377,15.277878,64.040267,24.650601,72.32668,195.51942400000001,198.388729,0.0,302.357475,22531325729026,22530999930208
155,1756945063.687383,15.364,63.928476,22.477089,28.984193,145.376575,146.136888,0.0,247.906453,22531617874976,22531346117935
160,1756945064.0463624,15.125635,65.605468,21.776339,29.375973,155.212457,155.971357,0.0,258.478799,22531976853860,22531692075590
165,1756945064.3975284,15.310287,65.202793,25.137125,25.667926,160.59812699999998,161.3523,0.0,267.002505,22532328020425,22532038508421
170,1756945064.7365744,15.131214,65.270697,22.370267,23.140294,156.371979,157.143858,0.0,259.916036,22532667066758,22532384678260
175,1756945065.1394844,15.01777,65.876072,21.689116,22.877852,212.596021,213.374931,0.0,315.957889,22533069976799,22532730782890
180,1756945065.433936,15.135009,66.340563,23.440572,32.555081,159.596026,160.409959,0.0,265.326103,22533364428372,22533076018953
185,1756945065.7838674,15.294763,66.233649,23.857279,27.905336,164.554284,165.359614,0.0,270.745305,22533714359930,22533421478817
190,1756945066.1291714,15.3253,67.230342,24.55837,30.70226,162.05169899999999,162.85091,0.0,269.964922,22534059663846,22533766789143
195,1756945066.456653,15.223545,67.075134,21.685971,25.059906,146.991193,147.742071,0.0,251.726721,22534387144575,22534112367809
200,1756945066.8620093,15.648975,66.42459,21.789619,23.745859,203.285132,204.08868,0.0,307.951864,22534792499351,22534457749684
205,1756945067.157704,15.253911,66.917283,22.453143,26.136112,154.01897300000002,154.781889,0.0,259.406226,22535088196378,22534803028712
210,1756945067.4871392,15.217786,67.156829,22.995572,27.184394,137.9264,138.687604,0.0,244.057791,22535417631603,22535148551242
215,1756945067.8216553,15.336517,67.494285,20.06913,28.065831,128.31496199999998,129.142056,0.0,232.041988,22535752147493,22535494566876
220,1756945068.1709573,15.37765,66.455398,22.537953,27.507778,132.218447,133.010888,0.0,237.381889,22536101449279,22535841336222
225,1756945068.6013305,15.385262,67.798901,21.150202,30.534824,211.370528,212.201107,0.0,316.535472,22536531822399,22536191117050
230,1756945068.8410916,15.368115,67.157831,21.055067,23.592775,103.66889800000001,104.643117,0.0,208.22413,22536771583594,22536538689142
235,1756945069.2136517,15.10922,65.96599,20.973392,24.513572,132.627082,133.368485,0.0,235.417087,22537144144144,22536885286916
240,1756945069.5780396,15.137083,67.290895,21.382376,29.807943,145.265917,148.839909,0.0,252.650263,22537508532385,22537231925642
245,1756945069.8781693,15.29197,67.208789,20.635856,23.58943,104.674525,105.466595,0.0,208.60321,22537808662066,22537578137075
250,1756945070.2637396,15.27306,69.930168,19.865919,47.959061,140.408584,142.021909,0.0,247.091056,22538194230435,22537923948598
255,1756945070.6149793,15.231817,68.235649,23.204752,30.248496,141.35352799999998,142.116453,0.0,248.788671,22538545471675,22538270069212
260,1756945070.9441106,15.627732,69.45388,19.413939,71.007023,122.20377300000001,127.488048,0.0,231.983599,22538874603226,22538615827453
265,1756945071.2933388,15.948252,69.06095,19.779848,25.601595,132.635625,133.427254,0.0,238.216304,22539223831340,22538962063914
270,1756945071.636551,15.84222,69.321929,21.726022,28.270203,127.679081,128.791911,0.0,235.682082,22539567043530,22539307860484
275,1756945072.010148,15.448969,68.320738,20.563115,23.080171,158.360317,159.112827,0.0,263.445649,22539940641275,22539654653656
280,1756945072.3013551,15.196163,71.761867,23.645856,28.6149,95.585936,96.36745,0.0,206.971336,22540231847710,22540000516457
285,1756945072.6277156,17.244884,70.061779,20.647764,22.543581,79.582168,80.321818,0.0,188.276245,22540558207766,22540346202277
290,1756945072.9615529,15.179577,69.656369,19.502384,21.251236,72.878994,73.639857,0.0,177.978187,22540892045009,22540691091720
295,1756945073.3730683,15.316356,68.748772,19.404224,22.419271,140.010466,140.790968,0.0,244.26032,22541303560521,22541036678008
300,1756945073.7504437,15.321224,68.464659,20.366454,24.334829,171.477294,172.335534,0.0,276.487871,22541680935969,22541381534091
305,1756945073.9948084,15.302646,69.25777,19.302338,36.158378,63.907703999999995,69.934715,0.0,173.797469,22541925300730,22541726645153
310,1756945074.394837,15.177886,69.572,21.350839,26.827398,122.35622500000001,123.138992,0.0,229.239717,22542325328907,22542072485719
315,1756945074.7026706,15.205147,68.545882,21.345921,44.363016,78.01964,84.191282,0.0,189.288232,22542633162741,22542418097707
320,1756945075.0652814,15.341926,69.674978,19.955596,24.392907,103.63385299999999,104.416961,0.0,209.389461,22542995773396,22542763728183
