frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
220,1756946109.2201743,17.374975,62.905657,63.362907,326.083604,290.136454,396.07153,0.0,539.715069,23577150665893,23575925856653
225,1756946109.7333841,15.480058,62.086084,54.395566,294.329835,291.663949,375.088218,0.0,507.049926,23577663876008,23576451144324
230,1756946110.2153392,16.906699,67.573184,49.575026,274.349357,267.722795,340.752662,0.0,474.807571,23578145830125,23576951250884
235,1756946110.6979556,15.451464,62.211896,49.663782,277.493314,275.76104499999997,347.142982,0.0,474.470124,23578628447996,23577496945215
240,1756946111.1735861,15.44249,66.444568,49.216468,269.714229,271.856054,337.816913,0.0,468.920439,23579104078514,23578010768477
245,1756946111.6655977,15.495682,62.391692,56.447322,284.517933,247.116761,347.81553,0.0,482.150226,23579596089697,23578494516105
250,1756946112.1697648,15.188012,62.64567,60.680825,290.239271,263.699293,359.289092,0.0,497.803599,23580100256594,23578975173840
255,1756946112.6425836,15.504646,63.097871,51.368838,274.061716,259.46608000000003,335.581605,0.0,465.55296,23580573075533,23579454171366
260,1756946113.139984,16.394536,63.263264,56.496097,291.028217,269.80001,353.634236,0.0,489.788133,23581070472440,23579943051942
265,1756946113.6443539,15.491084,62.778964,55.614219,302.697748,275.452653,363.983519,0.0,497.867786,23581574845702,23580448490444
270,1756946114.1074822,15.345913,62.518515,51.274655,270.490837,249.26361300000002,326.9187,0.0,456.057783,23582037972773,23580920215720
275,1756946114.596223,15.365373,64.356946,54.282623,281.416992,265.37992199999997,348.926838,0.0,482.93178,23582526715487,23581416992879
280,1756946115.0559852,16.237306,66.526683,48.935218,260.056753,246.92100100000002,320.813856,0.0,452.513063,23582986476912,23581922048685
285,1756946115.5266194,15.670859,64.897893,53.421207,269.491058,242.34022599999997,330.205674,0.0,464.195633,23583457111590,23582384181615
290,1756946116.0163162,16.447817,65.778499,58.188315,278.474302,262.310921,342.615749,0.0,483.03038,23583946807982,23582874067878
295,1756946116.5314062,18.553136,64.051839,64.531243,298.688788,256.370046,360.731936,0.0,507.868154,23584461897988,23583333978591
300,1756946117.015233,15.438624,63.642664,56.592585,266.11124,266.600117,338.629043,0.0,474.302916,23584945724576,23583804846345
305,1756946117.4536664,15.663648,63.909482,49.697843,240.363974,235.161431,301.662074,0.0,430.933047,23585384158291,23584294850798
310,1756946117.9227405,15.372513,64.211794,61.538877,258.608428,219.552977,320.072011,0.0,461.195195,23585853231511,23584810574533
315,1756946118.347061,15.446357,66.420591,49.193122,226.12181,216.162122,286.935137,0.0,417.995207,23586277552479,23585292819112
320,1756946118.831177,15.308065,65.265124,60.579681,268.979825,245.828929,335.95876,0.0,477.11163,23586761668919,23585732714902
325,1756946119.350875,15.322146,64.967359,67.104757,288.441641,252.179308,365.897914,0.0,513.292176,23587281366168,23586201866292
330,1756946119.8472204,15.246821,64.456218,63.415526,278.269379,258.889589,346.150683,0.0,489.269248,23587777711975,23586625302136
335,1756946120.3513467,15.279121,64.906726,65.642011,286.820862,238.239416,351.405636,0.0,497.233494,23588281838578,23587107941097
340,1756946120.8382506,15.550685,64.935801,62.961442,269.583418,240.910539,336.84187,0.0,480.289798,23588768742859,23587628525493
345,1756946121.3504949,15.522522,63.067855,65.248719,290.89455,252.91830800000002,360.142494,0.0,503.98159,23589280987003,23588124110567
350,1756946121.8842998,15.379373,63.697598,68.118356,300.844013,260.916656,379.069422,0.0,526.264749,23589814791189,23588629440709
355,1756946122.4177895,15.445855,64.074615,67.443865,307.480408,272.457873,378.818718,0.0,525.783053,23590348281265,23589116983206
360,1756946122.9448361,15.201592,63.543001,64.823198,302.161587,274.29972899999996,376.988871,0.0,520.556662,23590875328471,23589629233900
365,1756946123.4801838,16.274181,65.841486,65.274598,310.469118,271.927421,378.710022,0.0,526.100287,23591410674945,23590162986397
370,1756946124.0102122,15.267543,63.684377,65.317585,306.026856,261.654855,379.059525,0.0,523.32903,23591940703658,23590695394008
375,1756946124.5259938,15.477904,65.093211,61.008506,286.407589,278.02293099999997,367.667799,0.0,509.24742,23592456485920,23591223452529
380,1756946125.0474014,15.721787,66.439821,63.429607,294.502916,256.632837,367.291925,0.0,512.88314,23592977892961,23591757776359
385,1756946125.58366,15.720264,63.787826,70.406755,304.338304,267.314908,379.35048,0.0,529.265325,23593514151518,23592288044939
390,1756946126.0868006,15.280983,63.998247,63.054344,280.135761,247.95515899999998,353.055217,0.0,495.388791,23594017292522,23592805886830
395,1756946126.6248782,15.27916,63.160657,67.263569,308.767966,264.283094,383.305407,0.0,529.008793,23594555370010,23593324890046
400,1756946127.1253219,15.332261,62.846897,61.968794,263.697157,253.225598,352.695187,0.0,492.843139,23595055813520,23593861476454
405,1756946127.6260836,15.343769,64.283874,65.930551,277.269287,227.747273,346.541999,0.0,492.100193,23595556574484,23594366372441
410,1756946128.1527476,17.127356,64.68677,72.629533,298.083952,232.72655600000002,364.844692,0.0,519.288351,23596083238732,23594902056430
415,1756946128.6380754,15.470683,64.614109,63.879926,259.142153,234.95378,334.386313,0.0,478.351031,23596568566660,23595404797111
420,1756946129.1357942,15.381347,63.427744,67.3619,272.350037,222.358224,345.050728,0.0,491.221719,23597066285904,23595902765316
425,1756946129.6393464,15.332873,67.308228,69.373154,262.017068,222.208615,343.389228,0.0,495.403483,23597569836753,23596429596989
430,1756946130.046822,15.326783,63.968241,57.914376,199.490822,162.648344,262.2278,0.0,399.4372,23597977312532,23596914621103
435,1756946130.4657943,15.44928,66.820202,62.31952,207.956204,157.772749,267.127822,0.0,411.716824,23598396286712,23597413302027
440,1756946130.911756,15.182863,65.369764,65.618344,228.009133,176.223549,291.797119,0.0,437.96809,23598842248002,23597916858404
445,1756946131.350949,15.476101,68.078526,63.43173,218.572606,178.14844,283.612615,0.0,430.598972,23599281440793,23598323834800
450,1756946131.871649,16.045101,67.888966,74.704195,265.30214,230.761531,352.330928,0.0,510.96919,23599802139810,23598744317787
455,1756946132.2950735,15.511104,68.508022,60.628916,203.770985,174.849087,270.147618,0.0,414.79566,23600225564804,23599190315913
460,1756946132.7867348,15.29169,66.497978,69.681536,262.958578,203.531789,331.737964,0.0,483.209168,23600717225653,23599628621588
465,1756946133.2488353,15.623637,66.18525,65.525913,241.585059,190.27516200000002,307.75131,0.0,455.08611,23601179326798,23600149181802
470,1756946133.692255,15.524275,69.127619,68.918419,223.581063,156.865802,283.023374,0.0,436.593687,23601622746762,23600570996333
475,1756946134.1082218,15.192128,66.812229,56.003123,197.635545,183.16951799999998,271.608682,0.0,409.616162,23602038712912,23601061765289
480,1756946134.5012755,15.612129,67.158679,52.272319,187.059995,171.43725,246.96875,0.0,382.011877,23602431766971,23601523700951
485,1756946134.8727174,15.289857,65.003003,51.497725,174.779991,156.9102,232.093477,0.0,363.884062,23602803209558,23601967439272
490,1756946135.223129,15.330889,67.673557,45.245565,161.42386,159.57721600000002,215.983156,0.0,344.233167,23603153620680,23602387287326
495,1756946135.5273306,15.197666,65.81862,47.134824,128.6941,90.259717,167.747509,0.0,295.898619,23603457820931,23602777413258
500,1756946135.8508184,14.995216,68.380757,44.670367,127.846714,123.79526999999999,188.636525,0.0,316.682865,23603781310233,23603148741661
505,1756946136.204944,15.63223,68.681066,55.12464,164.00087,110.819873,207.076869,0.0,346.514805,23604135435373,23603500318365
510,1756946136.5628655,15.106726,67.254155,49.062982,167.129173,160.288053,219.630712,0.0,351.054575,23604493357358,23603847196476
515,1756946136.9411662,15.517755,69.271459,52.83607,177.174181,160.869073,230.720859,0.0,368.346143,23604871657920,23604193512367
520,1756946137.3235617,15.318319,67.964191,53.174488,184.856375,163.875488,235.939206,0.0,372.396204,23605254053944,23604540118251
525,1756946137.738007,16.24015,71.537143,54.160595,188.898016,205.56038900000001,263.997825,0.0,405.935713,23605668499427,23604886650362
530,1756946138.1177688,15.273882,70.781287,54.668643,177.963768,170.13435700000002,231.823924,0.0,372.547736,23606048260431,23605232441340
535,1756946138.5287232,15.20719,67.143926,64.32776,206.100175,161.728646,256.678234,0.0,403.35711,23606459214366,23605601261648
540,1756946138.904259,15.105775,65.56385,55.716755,182.16398,150.784884,232.45534,0.0,368.84172,23606834750922,23606013924125
545,1756946139.2799156,15.147059,65.855846,49.279494,179.046883,177.219468,230.62499,0.0,360.907389,23607210407351,23606394057489
550,1756946139.7003267,15.470202,67.956278,55.777348,197.974632,188.453966,272.833262,0.0,412.03709,23607630818164,23606804146040
555,1756946140.1058137,15.441167,69.761869,60.951198,199.873125,151.323238,252.45722,0.0,398.611454,23608036305260,23607187770341
560,1756946140.5402296,15.281303,71.013783,65.569608,220.120891,151.983316,274.046859,0.0,425.911553,23608470720945,23607557803733
565,1756946140.9569747,15.519208,70.473606,64.367061,207.255842,153.088435,258.109421,0.0,408.469296,23608887465984,23607976366500
570,1756946141.3626075,16.079644,69.611739,61.73109,201.185671,145.464739,250.001305,0.0,397.423778,23609293099093,23608382737548
575,1756946141.7630994,16.07664,70.310287,54.234959,179.634372,167.536064,252.779643,0.0,393.401529,23609693591262,23608816996914
580,1756946142.1756778,15.581512,69.608144,62.027663,202.715971,158.483733,253.873024,0.0,401.090343,23610106169279,23609233719448
585,1756946142.6103644,15.462721,70.029097,68.390312,224.514258,150.639161,272.805039,0.0,426.687169,23610540855747,23609639696052
590,1756946142.9974804,16.078643,70.549603,55.728623,187.292119,168.855502,237.405056,0.0,379.761925,23610927972347,23610043611034
595,1756946143.3936632,15.522702,71.968271,54.466835,194.320414,166.041499,245.107211,0.0,387.065019,23611324154626,23610452670512
600,1756946143.8569202,15.205357,68.877747,67.297019,231.653232,203.61328200000003,304.316838,0.0,455.696961,23611787411986,23610887313894
605,1756946144.2871375,15.507499,69.990838,63.3792,217.779,172.96934000000002,273.109635,0.0,421.987172,23612217629651,23611276164344
610,1756946144.7098815,15.455891,68.934593,65.407311,208.172523,150.57944799999999,265.506099,0.0,415.303894,23612640372418,23611671282536
615,1756946145.119891,15.243926,68.48108,62.468257,194.424032,139.735379,255.045146,0.0,401.238409,23613050381987,23612134440915
620,1756946145.6063068,15.413696,72.452752,70.163072,245.779459,215.39855,320.873199,0.0,478.902719,23613536799606,23612563723490
625,1756946146.0750961,15.572909,69.469071,63.285356,196.899667,198.579016,311.236907,0.0,459.564243,23614005585728,23612988266670
630,1756946146.487579,15.838105,70.419854,61.07721,186.137543,145.278615,257.211628,0.0,404.546797,23614418069159,23613397168095
635,1756946146.9494402,15.289606,69.282606,65.26355,231.807538,191.356241,305.38534,0.0,455.221102,23614879930403,23613884908636
640,1756946147.4452262,15.327445,69.206689,68.401798,259.923073,214.170493,335.103506,0.0,488.039438,23615375717967,23614352679966
645,1756946147.9783201,15.436591,70.2473,77.563797,290.876568,229.012675,362.066869,0.0,525.314557,23615908811186,23614763133925
650,1756946148.559097,15.262104,69.969676,79.516602,291.554364,266.199519,409.164596,0.0,573.912978,23616489589321,23615225770874
655,1756946149.1308944,16.348014,69.532437,83.434783,312.40396,248.09041200000001,393.277737,0.0,562.592971,23617061385402,23615721321426
660,1756946149.7943015,15.529283,71.607549,100.142417,371.720529,267.716248,468.628099,0.0,655.907348,23617724792917,23616254918015
665,1756946150.470568,16.533618,72.330535,98.031298,375.698359,289.483136,481.994154,0.0,668.889605,23618401057908,23616837097551
670,1756946151.068918,15.474259,72.525192,91.718257,315.213876,211.51164699999998,411.684278,0.0,591.401986,23618999409710,23617407605413
675,1756946151.8030922,15.320353,70.50853,100.161285,377.887747,340.967049,539.127834,0.0,725.118002,23619733583647,23618072510858
