frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756943403.830468,15.109923,59.48735,41.79761,162.596634,121.614036,174.776457,0.0,291.17134,20871760958078,20871344572639
10,1756943404.1136537,16.072172,59.796601,39.236703,161.240144,141.747584,173.816643,0.0,288.922119,20872044145297,20871691752571
15,1756943404.4962237,15.423691,60.765791,55.638057,212.794792,139.255633,231.298633,0.0,363.126172,20872426715505,20872037755528
20,1756943404.9168558,15.207602,60.680711,57.715897,251.321102,186.257053,279.125593,0.0,412.729803,20872847347465,20872384874498
25,1756943405.3966503,15.878275,61.870887,67.648452,282.817687,206.83519,326.661169,0.0,472.058783,20873327139407,20872731329927
30,1756943405.855702,16.483299,63.602729,64.38961,266.048182,218.406616,308.621737,0.0,453.097375,20873786193691,20873078712490
35,1756943406.3354747,15.110304,61.771816,66.671061,281.286713,228.991085,329.798248,0.0,473.351429,20874265966626,20873426660197
40,1756943406.8143137,15.405445,62.311459,66.900211,276.959841,209.843812,327.847301,0.0,472.464416,20874744805938,20873774252211
45,1756943407.3040495,15.305402,61.798727,70.19723,283.309801,204.84295300000002,335.506479,0.0,482.807838,20875234541375,20874132043878
50,1756943407.7818809,15.332534,61.280005,64.702388,263.847287,221.39652,330.390794,0.0,471.705721,20875712372101,20874612191476
55,1756943408.229471,15.257468,61.938011,64.049321,251.616507,192.572923,298.530174,0.0,439.774974,20876159962159,20875091257224
60,1756943408.6426485,15.154892,61.309632,55.116873,227.178402,195.121421,275.641512,0.0,407.222909,20876573138942,20875580528765
65,1756943409.0837996,15.410803,61.574455,62.762078,248.830547,196.58826,295.562207,0.0,435.309543,20877014291509,20876058355535
70,1756943409.4994743,16.114786,60.651138,57.156575,226.952468,209.686735,275.810823,0.0,409.733322,20877429966386,20876505771458
75,1756943409.9293373,15.175243,60.376047,57.373697,230.497667,214.118967,291.162845,0.0,424.087832,20877859829311,20876917707388
80,1756943410.3903513,16.913686,62.073087,63.86477,257.211977,212.505375,309.395615,0.0,452.247158,20878320842695,20877359303454
85,1756943410.827939,15.130785,63.688312,62.020977,240.747657,190.052951,290.623054,0.0,431.463128,20878758430707,20877774590470
90,1756943411.2955976,15.21909,62.205179,62.094139,254.230119,229.673712,320.000697,0.0,459.519105,20879226089161,20878206445715
95,1756943411.7261162,15.163054,61.524871,57.393488,227.106185,200.325854,290.681734,0.0,424.763147,20879656607690,20878665675948
100,1756943412.1401954,15.097445,61.108776,50.360837,202.801522,211.683304,281.700813,0.0,408.267871,20880070686076,20879104619780
105,1756943412.5323358,15.614383,62.841761,49.021414,196.543605,197.32890300000003,256.967647,0.0,384.445205,20880462826913,20879570550880
110,1756943412.9097078,15.358904,61.559955,47.594257,187.466235,192.625978,246.689575,0.0,371.202691,20880840199086,20880001183643
115,1756943413.2996068,15.349729,62.439106,49.588921,196.32361,192.055388,255.522543,0.0,382.900299,20881230097072,20880416127562
120,1756943413.7171245,15.344192,63.360542,54.971783,216.976592,190.12717600000002,277.838562,0.0,411.515079,20881647614549,20880807478012
125,1756943414.1611292,15.866458,63.01815,56.878292,221.107104,217.45653499999997,300.829321,0.0,436.592221,20882091619650,20881185551006
130,1756943414.624276,15.35654,65.098615,61.108847,245.703573,223.68547999999998,314.73625,0.0,456.300252,20882554766679,20881573979861
