frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756945692.9861393,15.610404,60.364442,19.646667,21.98877,60.878187,61.601894,0.0,157.223407,23160916631315,23160677766345
10,1756945693.3189867,16.632227,63.164935,21.031826,25.939402,100.668142,101.500945,0.0,202.329933,23161249478150,23161025101329
15,1756945693.6439183,15.181359,61.653412,20.509487,24.600024,82.933248,83.687632,0.0,181.03189,23161574410421,23161371028439
20,1756945694.003372,15.827016,61.825736,23.719947,29.542292,90.84410700000001,91.622688,0.0,192.995387,23161933863488,23161718129605
25,1756945694.3601542,15.544735,61.885878,26.242364,33.277104,99.86216900000001,100.619207,0.0,204.292184,23162290645179,23162064252334
30,1756945694.7097583,15.42426,61.517805,23.747579,26.222605,107.665684,108.527271,0.0,209.216915,23162640250293,23162409731479
35,1756945695.0591495,15.435848,62.29918,24.497857,32.356266,109.022188,109.744332,0.0,211.977217,23162989641611,23162756386902
40,1756945695.4333413,15.518383,61.214892,24.590989,25.014457,135.399759,136.163067,0.0,237.487331,23163363832447,23163104902841
45,1756945695.7735,15.623965,62.389278,25.753727,32.361383,125.412305,126.174631,0.0,229.941601,23163703992306,23163451426132
50,1756945696.1061065,15.81046,61.580712,26.053115,28.281704,112.588983,113.357939,0.0,216.802226,23164036599313,23163797600690
55,1756945696.434225,15.403548,61.944597,27.556204,38.996281,93.294143,94.053405,0.0,198.957754,23164364717023,23164143554960
60,1756945696.7725596,15.906297,62.800857,26.204227,30.915883,86.408483,87.203128,0.0,192.114509,23164703051891,23164488913038
65,1756945697.1573644,15.637956,62.765734,25.316809,29.054566,125.852418,126.672582,0.0,230.393081,23165087856197,23164834667192
70,1756945697.4910655,15.821637,62.664789,23.727739,28.169411,114.232236,115.017677,0.0,217.231842,23165421557627,23165181225015
75,1756945697.8476791,15.253919,61.735127,23.162925,32.356345,126.412354,127.185626,0.0,227.337597,23165778171730,23165527593959
80,1756945698.1905832,15.278658,61.832145,26.007115,30.977737,120.81464199999999,121.593003,0.0,224.710921,23166121075684,23165872927579
