frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756947579.2421458,15.115268,64.631629,56.71405,273.725724,269.437696,359.177036,0.0,495.637983,25047172636954,25046361356528
10,1756947579.7652032,15.742037,61.32359,60.468702,298.840766,309.08769700000005,397.775198,0.0,535.309527,25047695695494,25046708457524
15,1756947580.306334,15.800365,60.659815,53.445401,290.99137,344.510994,405.150678,0.0,535.056259,25048236825633,25047054395502
20,1756947580.8944643,16.114385,61.329509,67.060084,321.967125,322.923407,437.226425,0.0,581.730403,25048824956495,25047498995465
25,1756947581.5274026,15.584946,64.478094,65.433947,316.451128,369.41847700000005,478.875143,0.0,624.37213,25049457894657,25048040431392
30,1756947582.1045418,15.472974,61.137566,65.42356,311.073423,313.34007,429.302716,0.0,571.336816,25050035032255,25048581577235
35,1756947582.6594143,15.755156,62.94486,62.38948,284.742332,319.811737,404.353798,0.0,545.443294,25050589905341,25049171524596
40,1756947583.1966403,15.33924,61.055931,62.621755,294.18983,273.736067,392.78224,0.0,531.799166,25051127130676,25049801978067
45,1756947583.7411182,15.551055,63.437412,63.446116,288.474179,280.535678,393.270206,0.0,535.704789,25051671609554,25050381719777
50,1756947584.3519924,16.104201,62.532759,62.889865,310.238946,360.84893,462.690759,0.0,604.217584,25052282484849,25050934821123
55,1756947584.8732946,16.644226,64.660122,61.011472,265.710863,257.304897,371.309829,0.0,513.625649,25052803784785,25051473558430
60,1756947585.3914583,15.320782,63.182112,58.973065,269.225669,270.518005,373.25941,0.0,510.735369,25053321948625,25052016127397
65,1756947585.9353971,15.688123,62.817264,61.465076,276.723657,286.661946,396.231634,0.0,536.202097,25053865888757,25052629569217
70,1756947586.4693003,16.603995,63.107017,57.475003,271.181079,300.351413,388.415149,0.0,525.601164,25054399791528,25053149298170
75,1756947587.0347054,15.557113,62.140899,57.610401,272.360573,332.57018800000003,422.27201,0.0,557.580423,25054965196818,25053667734086
80,1756947587.5650558,16.088536,62.342488,55.815425,266.126088,301.39867300000003,389.427356,0.0,523.673805,25055495546774,25054214820029
85,1756947588.0991087,15.639328,62.192689,57.269058,269.270116,313.51842999999997,392.076318,0.0,527.177393,25056029600504,25054747896415
90,1756947588.6089296,15.371589,61.751684,51.371979,250.916425,301.050641,371.834579,0.0,500.329831,25056539420039,25055309536457
95,1756947589.123432,15.32556,62.189263,65.893088,286.403449,247.063302,362.151339,0.0,505.55925,25057053923298,25055842282457
100,1756947589.6567266,15.409527,61.843995,58.190528,285.816261,285.934823,391.769908,0.0,527.213958,25057587218196,25056376770711
105,1756947590.1431184,15.345269,64.418593,57.21134,266.718943,245.527132,342.322382,0.0,479.297584,25058073609028,25056886556325
110,1756947590.6516023,15.569362,62.464775,62.542773,285.136211,268.358471,362.575858,0.0,503.152768,25058582093900,25057397586291
115,1756947591.1538484,15.432132,63.597167,59.535003,278.292544,277.519772,357.870972,0.0,496.435274,25059084339450,25057931571555
120,1756947591.6626694,15.324748,62.223065,60.628105,285.970756,267.101608,365.523816,0.0,503.699734,25059593161187,25058417532628
125,1756947592.2096343,15.589633,63.025682,58.841312,271.894118,308.115755,402.623837,0.0,540.080464,25060140126051,25058926322267
130,1756947592.70367,15.682335,62.897836,56.411867,273.946686,258.317244,352.392783,0.0,487.384821,25060634158378,25059428149387
135,1756947593.1941612,15.528179,63.314394,59.085415,268.379532,256.47175,345.627286,0.0,483.555274,25061124652944,25059937723214
140,1756947593.6747258,15.390358,64.386072,56.549157,256.512342,264.147579,338.492453,0.0,474.81804,25061605217914,25060486978790
145,1756947594.123848,19.022263,62.863514,49.211535,235.031469,237.181177,311.70272,0.0,442.800032,25062054339664,25060979298368
150,1756947594.611311,18.080983,63.079695,52.064918,235.466043,260.82917199999997,345.76197,0.0,478.987566,25062541800138,25061468921471
155,1756947595.0619996,15.511914,64.862711,51.953087,231.918608,249.607341,308.885842,0.0,441.213554,25062992491228,25061949498249
