frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756945890.2631376,15.353407,59.905974,19.784443,28.355289,58.989842,59.674399,0.0,154.718223,23358193629121,23357957183908
10,1756945890.5857568,15.383123,63.616407,21.126285,20.503693,84.42580600000001,85.255946,0.0,185.381761,23358516248716,23358304267090
15,1756945890.912581,15.159641,61.372246,20.379322,26.437486,74.292271,75.001406,0.0,171.912615,23358843073000,23358650223629
20,1756945891.274251,15.460652,62.898238,23.685829,29.63155,84.096854,84.847412,0.0,186.892131,23359204743166,23358995827619
25,1756945891.6197312,16.758195,64.680514,26.412007,31.74387,77.505175,78.37131,0.0,186.222026,23359550223057,23359341582420
30,1756945891.988668,15.718435,64.076171,24.741532,30.80861,101.473856,102.242682,0.0,206.77882,23359919159424,23359686997721
35,1756945892.3191426,15.195165,61.96998,24.538502,27.79378,92.847445,93.649952,0.0,195.353599,23360249634610,23360032718470
40,1756945892.6594937,15.425837,63.021278,24.575478,25.45916,86.48607700000001,87.33111,0.0,190.353703,23360589985667,23360378398205
45,1756945893.0306358,15.311983,63.746596,25.554997,32.78396,109.412535,110.408438,0.0,215.022014,23360961127848,23360724418661
50,1756945893.372336,15.882136,65.42375,26.211411,29.137615,99.706052,100.854728,0.0,208.372025,23361302827286,23361070101851
55,1756945893.6935334,15.172952,62.394358,27.632633,38.680527,80.42576100000001,81.175738,0.0,186.375681,23361624024795,23361415747875
60,1756945894.0298612,15.092598,62.041078,26.087771,35.02054,73.480831,74.250358,0.0,177.471805,23361960353000,23361761193221
65,1756945894.4162598,15.278763,63.612761,25.320308,30.359614,112.03491399999999,112.832073,0.0,217.043905,23362346751418,23362106634772
70,1756945894.750019,15.339035,63.620262,23.800544,28.168874,103.00061,103.819873,0.0,206.579714,23362680511206,23362451968708
75,1756945895.1032329,15.286074,64.838185,23.243933,34.134556,105.561015,106.367218,0.0,209.73541,23363033724980,23362797677196
80,1756945895.4301176,15.34878,63.37038,26.38726,31.155771,88.976074,89.782307,0.0,194.888727,23363360609504,23363143702218
85,1756945895.7806966,15.690713,62.875534,23.820244,28.347137,95.315608,96.061769,0.0,198.44826,23363711188450,23363488801675
90,1756945896.135169,15.201094,61.624942,23.152843,26.367468,105.857898,106.627666,0.0,206.606545,23364065660468,23363835130752
95,1756945896.4787207,15.252413,62.703491,23.773122,26.436124,103.186534,103.9297,0.0,205.658726,23364409212088,23364180672164
100,1756945896.846497,15.04113,62.645723,25.177399,27.15322,120.49313799999999,121.281623,0.0,224.145875,23364776988690,23364529022662
105,1756945897.1659474,15.044414,63.617669,24.432831,27.166771,94.49273099999999,95.210227,0.0,198.305141,23365096438986,23364875825773
110,1756945897.5361068,15.055491,63.007516,27.608937,34.445401,115.252724,116.02139,0.0,221.693334,23365466599273,23365221914011
115,1756945897.8681684,15.375972,63.246581,26.938392,38.183808,102.970163,103.745218,0.0,209.306163,23365798661223,23365567448232
120,1756945898.216138,15.566863,65.231777,27.574385,34.427704,100.23064300000001,100.956854,0.0,209.329879,23366146630117,23365913412220
125,1756945898.5576634,15.090304,63.702338,24.476407,27.763583,102.37423199999999,103.079681,0.0,206.34873,23366488155166,23366258698862
130,1756945898.9197311,15.303921,64.564286,27.128953,31.748437,113.07297100000001,113.872163,0.0,220.869323,23366850223299,23366604396612
135,1756945899.2661638,15.316931,66.497763,24.639717,29.185638,115.980227,116.765407,0.0,223.219818,23367196656604,23366951948709
140,1756945899.6061928,15.609448,64.59295,25.257642,28.903907,109.183593,109.983657,0.0,215.443697,23367536684754,23367297766402
145,1756945899.9522705,15.276579,64.968805,26.156967,32.125533,109.501551,110.285108,0.0,216.687459,23367882762726,23367643300572
150,1756945900.303576,15.541144,65.211816,27.710272,34.461225,113.901318,114.699718,0.0,223.16295,23368234068581,23367989046566
155,1756945900.6446345,15.517458,67.165613,25.189939,31.71138,109.817073,110.609664,0.0,218.482674,23368575126786,23368335171148
160,1756945900.98968,15.390444,64.884936,25.472269,31.673873,108.629327,109.419936,0.0,215.167585,23368920171938,23368681073481
165,1756945901.3217857,15.291222,64.962475,25.270071,31.230625,96.062149,96.813468,0.0,202.337236,23369252277694,23369027174206
170,1756945901.6734407,15.155484,65.21438,22.442116,33.750648,103.573725,104.316311,0.0,207.128291,23369603932923,23369373163661
175,1756945902.0067377,16.095362,67.292558,25.108844,32.508759,83.610299,84.469002,0.0,192.965766,23369937229780,23369719884565
180,1756945902.344385,15.206793,65.469791,24.73374,32.376307,78.880386,79.677175,0.0,185.087499,23370274877469,23370066260251
185,1756945902.7033947,15.338684,66.268883,21.736898,34.022614,87.74115599999999,88.514558,0.0,191.859023,23370633886602,23370412531186
190,1756945903.0450096,15.693577,66.571946,23.858402,29.868742,85.92827299999999,86.736669,0.0,192.860594,23370975501929,23370760044552
195,1756945903.3859196,15.326536,65.326882,23.036735,27.85262,83.315849,84.257679,0.0,187.947832,23371316412037,23371106343339
200,1756945903.7407053,15.299916,65.29978,26.164689,30.667664,87.601472,88.533076,0.0,195.297461,23371671197221,23371452309228
205,1756945904.102398,17.053236,65.457762,25.305174,31.470191,100.85566899999999,101.651786,0.0,209.467958,23372032889547,23371798046497
210,1756945904.4457185,15.176997,64.725081,25.295079,30.995095,101.682052,102.422224,0.0,207.619381,23372376210580,23372143882797
215,1756945904.8078065,15.140181,67.656874,23.776818,26.608617,115.009512,115.802494,0.0,222.376367,23372738298561,23372489176217
220,1756945905.146188,15.060139,67.642232,28.990359,41.729989,107.609477,108.372233,0.0,220.064963,23373076680172,23372834199474
225,1756945905.5037103,15.360348,64.955473,23.295712,25.600846,126.20408900000001,126.942648,0.0,230.554181,23373434202380,23373179955600
230,1756945905.8479729,15.358926,65.62693,24.599455,27.333836,125.597721,126.373218,0.0,231.958529,23373778464783,23373524846164
235,1756945906.1928566,15.314978,66.899456,23.694311,27.46709,123.718729,124.483999,0.0,230.392744,23374123348145,23373870347912
240,1756945906.5367541,15.167543,66.122538,24.876429,28.480099,122.58577500000001,123.394222,0.0,229.560732,23374467246101,23374215990075
245,1756945906.874487,15.275919,66.478903,24.767712,28.180491,110.78061500000001,111.532224,0.0,218.054758,23374804979089,23374561521397
250,1756945907.217522,16.272903,67.173215,23.797979,26.840582,108.34985800000001,109.130402,0.0,216.374499,23375148013954,23374907320159
255,1756945907.577605,15.097266,67.316744,25.104237,31.548601,123.101514,123.891943,0.0,231.41019,23375508097779,23375252788515
260,1756945907.9123974,15.46599,66.998768,26.332314,32.677598,113.39645399999999,114.212372,0.0,223.009444,23375842888989,23375598351647
265,1756945908.2607262,15.446899,68.189589,28.394658,42.790782,110.268281,111.027462,0.0,223.058608,23376191218049,23375945207254
270,1756945908.5935335,15.416443,69.551021,25.310282,32.670737,99.58377399999999,100.398129,0.0,210.675875,23376524026326,23376291640014
275,1756945908.9634156,15.190828,66.232326,28.628546,36.774792,123.06483800000001,123.840254,0.0,233.891954,23376893907802,23376638015377
280,1756945909.2617593,15.163827,66.701092,27.216267,51.637369,72.236797,73.221853,0.0,182.303039,23377192251479,23376983828230
285,1756945909.606479,15.07382,67.141876,26.262518,31.806055,72.865408,73.622246,0.0,182.10046,23377536970870,23377329437811
290,1756945909.9511728,15.221966,68.806192,25.267666,28.503314,71.377114,72.215876,0.0,181.5117,23377881664701,23377674947940
295,1756945910.3158495,15.265372,67.400302,26.894535,33.540116,89.82771500000001,90.609069,0.0,200.169278,23378246341597,23378020452110
300,1756945910.671954,15.406778,68.200255,27.543667,34.167174,100.458421,101.248589,0.0,212.399289,23378602446066,23378366142795
305,1756945911.007678,15.336471,67.39889,26.240985,31.930314,93.713547,94.536566,0.0,203.512912,23378938169751,23378711924940
310,1756945911.3434296,15.701399,68.670695,26.196166,31.258858,81.121092,81.973886,0.0,192.542146,23379273921738,23379058866548
315,1756945911.7057872,15.124077,69.120662,28.319894,35.966015,92.102754,92.935928,0.0,205.500561,23379636278927,23379404498272
320,1756945912.0497139,15.152189,68.391317,28.300304,34.390837,97.770171,98.546488,0.0,210.390298,23379980205504,23379748707982
325,1756945912.3989906,15.196427,66.184572,26.062062,31.41717,105.458937,106.228223,0.0,213.671284,23380329482252,23380092493654
330,1756945912.7386448,15.341559,66.555379,28.993223,36.033378,96.50118,97.281163,0.0,208.171324,23380669136676,23380437065728
335,1756945913.078984,15.954677,68.268068,27.621736,34.913856,92.236669,93.026577,0.0,204.871058,23381009475617,23380780870458
340,1756945913.4383512,15.298293,66.146194,28.858377,35.901017,109.854319,110.604595,0.0,220.907459,23381368843555,23381125688688
345,1756945913.773983,15.197438,65.992609,28.345824,35.58987,101.55144200000001,102.356563,0.0,211.892434,23381704474496,23381469378021
350,1756945914.1398926,15.095732,65.90818,27.606784,31.94045,121.787204,122.573937,0.0,231.184633,23382070383366,23381813819836
355,1756945914.4872255,15.248897,69.15861,28.955055,35.24338,122.352929,123.148625,0.0,236.511187,23382417717582,23382157626598
360,1756945914.8163195,15.163676,72.082401,26.062532,29.150323,107.935734,108.733013,0.0,222.041622,23382746811297,23382501733530
365,1756945915.1808655,15.200463,69.031806,29.163634,36.358115,127.52965499999999,128.324811,0.0,241.720714,23383111356501,23382845575427
370,1756945915.5027134,15.058045,68.697194,31.2997,79.694821,103.67479800000001,104.453309,0.0,219.508248,23383433205287,23383189922846
375,1756945915.8675122,15.179241,69.182506,31.05088,38.718323,123.905353,124.698996,0.0,240.111623,23383797997068,23383533879027
380,1756945916.2056632,16.376211,73.329698,28.889695,35.160123,112.769104,113.530328,0.0,232.125932,23384136155273,23383878823589
385,1756945916.575413,15.410804,69.955999,29.760396,46.220886,142.155058,142.958157,0.0,258.085356,23384505904744,23384224234784
390,1756945916.9338703,15.223087,69.639997,33.507746,49.082231,152.926389,153.708955,0.0,272.079785,23384864362689,23384568868942
395,1756945917.2494857,15.305023,69.294107,31.590484,39.316709,126.438706,127.377302,0.0,243.566916,23385179977853,23384913448195
400,1756945917.605742,15.230208,73.001957,29.060085,32.982062,134.953967,135.762954,0.0,253.055204,23385536234141,23385258652964
405,1756945917.9279976,15.148774,69.150577,30.344029,44.203591,115.68295,116.47464,0.0,231.11802,23385858489568,23385603063199
410,1756945918.294531,15.12042,69.046388,34.101935,52.301143,134.539503,135.403324,0.0,253.672067,23386225023141,23385947955620
415,1756945918.6188464,15.409603,72.35673,29.733004,41.833407,113.986796,114.766698,0.0,232.266035,23386549338128,23386292885339
420,1756945918.947977,15.35581,68.56343,31.117051,35.888306,102.082544,102.841554,0.0,217.877845,23386878469039,23386637482118
425,1756945919.314357,15.154633,69.291102,29.037572,33.595951,120.230322,121.191862,0.0,234.675169,23387244848996,23386982531620
430,1756945919.6547754,15.877387,69.965354,32.262362,37.268617,112.210059,113.014168,0.0,231.119271,23387585267787,23387330865663
435,1756945919.9796417,15.145789,69.492109,27.628857,30.199668,95.310096,96.123371,0.0,208.390126,23387910132904,23387676661285
440,1756945920.3419747,15.242196,73.020185,27.639813,35.102425,111.529439,112.354991,0.0,228.257185,23388272466784,23388021492252
445,1756945920.6777794,15.543578,70.272092,27.032905,29.807579,104.890056,105.676669,0.0,218.525244,23388608271389,23388366629748
450,1756945921.0582108,15.291953,73.326102,29.643227,35.488856,131.366601,132.195949,0.0,250.457231,23388988703092,23388710954430
455,1756945921.3735542,15.209907,69.554775,26.894604,27.767349,109.996253,110.755415,0.0,222.414701,23389304046419,23389055439678
460,1756945921.7097907,15.346596,68.382162,27.567724,29.121019,102.691814,103.477676,0.0,214.774158,23389640282723,23389400661772
465,1756945922.0484533,15.129103,73.175031,28.42199,31.136831,93.661888,94.551508,0.0,211.277632,23389978945187,23389744575907
470,1756945922.396517,16.138417,69.608237,23.794243,25.180072,103.68386100000001,104.489463,0.0,214.03036,23390327009077,23390088624356
475,1756945922.7625182,15.402442,68.097687,26.871779,29.325171,121.299657,122.086971,0.0,232.458879,23390693010384,23390433415211
480,1756945923.077657,15.266423,70.4407,28.459407,33.271585,91.756382,92.548424,0.0,206.714954,23391008148887,23390777226948
485,1756945923.4120207,15.228275,70.647456,26.140411,28.876014,84.353273,85.125253,0.0,197.141395,23391342511446,23391121044965
490,1756945923.7645717,15.269609,70.677021,25.403554,28.908703,94.126587,94.919259,0.0,206.269443,23391695063337,23391465613900
495,1756945924.0966883,15.404385,71.354557,24.772169,26.088581,80.89186,81.714658,0.0,193.245769,23392027179811,23391809848824
500,1756945924.4457366,15.389933,72.629056,24.64211,25.780661,84.585158,85.401846,0.0,198.062945,23392376227594,23392153693000
505,1756945924.7780442,15.226472,72.19992,23.033741,23.986077,74.45469800000001,75.247239,0.0,185.707372,23392708536492,23392497971290
510,1756945925.1302636,15.293025,74.732662,24.154855,26.671513,80.280144,81.07531,0.0,195.255852,23393060755403,23392841406321
515,1756945925.470695,15.276809,70.907884,23.627909,28.870896,80.433258,81.203076,0.0,191.015678,23393401186841,23393184389590
520,1756945925.812437,15.370683,71.664892,22.842057,28.408239,81.85440299999999,82.646724,0.0,192.524356,23393742928342,23393527665046
525,1756945926.1368673,15.251421,70.132308,23.052369,37.724834,51.097312,62.227891,0.0,170.663989,23394067359033,23393870973413
530,1756945926.459988,15.599963,69.214845,22.587889,33.692498,38.638571999999996,43.578876,0.0,150.981573,23394390480111,23394213931764
535,1756945926.7955859,15.093068,68.802425,20.32634,28.219039,27.976629000000003,39.802331,0.0,144.024164,23394726077887,23394558346863
540,1756945927.1430519,16.502985,69.299965,19.220399,31.834007,32.613588,40.462941,0.0,145.48629,23395073542418,23394902846500
545,1756945927.498732,15.355139,69.135304,19.925247,23.516078,52.556072,53.338969,0.0,157.754659,23395429223122,23395246233346
550,1756945927.8363323,15.225661,71.261945,19.19416,27.880932,37.446328,45.388082,0.0,151.069848,23395766824211,23395589543295
555,1756945928.1846786,15.121512,68.483176,22.868959,25.909468,50.434398,51.192096,0.0,157.665743,23396115169839,23395932025768
560,1756945928.5322263,15.15317,71.430213,19.740334,24.064476,54.937805000000004,55.723747,0.0,162.047464,23396462717657,23396274805284
565,1756945928.8786907,15.457766,71.51983,21.66685,30.152065,56.846462,57.661729,0.0,166.306175,23396809182579,23396617541004
570,1756945929.2106607,15.587504,70.089132,21.877112,36.363202,37.65672,45.756235,0.0,153.309983,23397141151956,23396961165152
575,1756945929.5701358,15.204358,68.748943,26.285212,39.796723,50.801359000000005,62.543614,0.0,172.782127,23397500627793,23397304302386
580,1756945929.899783,15.281877,68.505871,26.232681,38.243537,38.379705,48.457946,0.0,158.478375,23397830273747,23397647911952
585,1756945930.2557228,15.276599,69.278602,28.93851,42.655824,51.552738,56.755984,0.0,170.249695,23398186214507,23397991709364
590,1756945930.60659,15.717363,72.496663,28.290999,43.688232,53.170472000000004,61.023199,0.0,177.528224,23398537081480,23398336027883
595,1756945930.9998891,15.227845,71.744513,30.409078,38.302147,109.338157,110.155356,0.0,227.536792,23398930381025,23398679765444
600,1756945931.3363197,15.266233,71.166218,27.929647,33.75248,104.040415,104.794909,0.0,219.157007,23399266810280,23399023410885
605,1756945931.6549368,15.751595,74.996807,30.38481,48.421781,66.49888200000001,70.763463,0.0,191.896675,23399585428942,23399368159642
610,1756945932.0143085,16.232731,73.141108,29.087888,35.179983,91.135614,91.935716,0.0,210.397443,23399944800268,23399712363455
615,1756945932.3716815,15.488763,75.399232,30.491403,38.11485,99.60520299999999,100.417786,0.0,221.797184,23400302173248,23400055950716
620,1756945932.7642667,15.352044,72.57329,32.12384,47.711836,142.201055,143.072478,0.0,263.121652,23400694758610,23400400316426
625,1756945933.0772288,15.80732,71.900281,29.819326,38.55921,116.465945,117.274952,0.0,234.801879,23401007720562,23400745519407
630,1756945933.4038377,15.173441,71.744783,28.942766,36.924831,103.60052300000001,104.39676,0.0,220.25775,23401334329982,23401090158145
635,1756945933.767125,15.255496,74.684999,31.01877,37.445357,118.939358,119.727723,0.0,240.686988,23401697617085,23401434826919
640,1756945934.0618787,15.349912,74.100395,29.71085,51.381095,67.017284,72.657077,0.0,191.818234,23401992370845,23401779188123
645,1756945934.4055283,15.376352,73.793325,28.002297,49.590728,68.934336,71.87981,0.0,189.051784,23402336020640,23402123049302
650,1756945934.7682312,15.125478,71.586771,27.687877,33.435445,90.67707200000001,91.397123,0.0,205.797249,23402698722217,23402468275036
655,1756945935.0856712,15.255146,75.243874,24.076975,38.205519,59.567062,63.499676,0.0,178.075671,23403016163087,23402813667647
660,1756945935.4156916,15.267756,74.956634,24.108513,35.140403,44.526955,50.651099,0.0,164.984002,23403346182911,23403157386758
665,1756945935.7482533,15.779558,72.956155,21.321252,30.586499,33.224743000000004,44.879775,0.0,154.93674,23403678745472,23403501956840
670,1756945936.0927763,15.234945,75.619517,21.092232,27.839539,27.726105000000004,39.465966,0.0,151.41266,23404023268062,23403847991141
675,1756945936.447759,15.50627,74.75769,19.817021,26.127311,50.18703,51.651369,0.0,161.73235,23404378250775,23404193046845
680,1756945936.778144,15.151047,74.674152,19.303477,26.671492,32.374203,38.929055,0.0,148.057731,23404708636117,23404537911588
685,1756945937.128019,15.144086,75.336374,18.771063,30.688545,33.450078,41.148298,0.0,150.399821,23405058510790,23404883328264
690,1756945937.4683852,15.422472,76.809087,18.441909,28.375268,28.23361,35.615008,0.0,146.288476,23405398877524,23405227916503
695,1756945937.8209355,16.605621,77.054191,18.558768,35.747681,36.078556,40.945989,0.0,153.164569,23405751427137,23405575158330
700,1756945938.239724,15.16664,77.175547,17.512538,16.929156,112.943798,113.699855,0.0,223.55458,23406170216355,23405923362759
705,1756945938.5737019,15.425086,75.257574,17.299632,20.456059,101.229647,102.0162,0.0,209.998492,23406504194029,23406269889311
710,1756945938.9556584,15.076233,76.363044,19.450641,25.132279,133.71474899999998,134.519039,0.0,245.408957,23406886150596,23406616511480
715,1756945939.2891684,15.050814,76.451319,18.120888,20.55544,121.17697799999999,121.961828,0.0,231.584849,23407219659714,23406962197407
720,1756945939.629905,15.18521,76.659507,19.290687,21.964976,114.980293,115.755117,0.0,226.890521,23407560396834,23407307617648
725,1756945939.9901361,15.072868,76.353589,20.555842,25.301738,129.913897,130.678846,0.0,242.661145,23407920627992,23407653287771
730,1756945940.3355484,15.278993,76.3407,22.805621,28.329047,129.263002,130.02721,0.0,244.452524,23408266040831,23407999573144
735,1756945940.6581311,15.176576,77.142415,23.728042,28.530394,103.57484199999999,104.319952,0.0,220.366985,23408588623241,23408346078473
740,1756945941.0346663,15.16609,81.640834,24.777547,28.477564,129.021693,129.829067,0.0,251.413538,23408965158768,23408692070739
745,1756945941.3556511,15.294767,77.044696,22.567236,26.647316,105.58532699999999,106.411841,0.0,221.31854,23409286143815,23409038102383
750,1756945941.6737351,15.130435,73.635153,21.698178,26.847101,86.416166,87.165031,0.0,197.628797,23409604227085,23409383676218
755,1756945942.0426621,15.076323,83.354734,21.294331,24.260827,97.75819899999999,98.581848,0.0,218.307236,23409973153287,23409729159815
760,1756945942.3675416,15.679805,74.431331,20.076308,22.286057,88.82134400000001,89.620495,0.0,199.807939,23410298033099,23410076125788
765,1756945942.6746507,15.250058,73.627992,20.617325,34.745158,50.842731,51.639851,0.0,161.135226,23410605143320,23410421661354
770,1756945943.097541,15.460239,77.909098,24.6683,29.942043,117.038249,117.871452,0.0,235.909089,23411028033025,23410768252754
775,1756945943.4326658,15.155033,78.02806,25.516667,30.560839,106.939418,107.775315,0.0,226.475075,23411363157531,23411114549805
780,1756945943.7756996,15.272402,78.308429,26.211428,33.11179,99.56662399999999,100.398897,0.0,220.191156,23411706191412,23411460730717
785,1756945944.124431,15.255466,78.650261,25.355581,32.173224,101.970699,102.781058,0.0,222.042366,23412054922664,23411807181963
790,1756945944.4777367,15.221936,83.182901,28.283578,38.917527,105.00547900000001,105.874949,0.0,232.563364,23412408228790,23412153927338
795,1756945944.8159597,15.163706,78.562537,24.695852,27.803323,105.828839,106.5951,0.0,225.017195,23412746451934,23412499115963
800,1756945945.1919765,15.038144,77.869037,25.19877,29.590295,135.80086699999998,136.576594,0.0,254.682545,23413122468407,23412845310065
805,1756945945.5126717,15.585141,77.921517,26.542395,30.616094,107.59369699999999,108.381922,0.0,228.430975,23413443162848,23413191812168
810,1756945945.8629332,15.181803,78.965153,28.576215,34.567646,110.699045,111.485788,0.0,234.208959,23413793425230,23413537530862
815,1756945946.2027705,15.203857,78.372897,27.650309,30.129009,105.645839,106.486154,0.0,227.713217,23414133261550,23413883945321
820,1756945946.5447652,15.428241,79.049551,27.085105,33.8117,100.15089700000001,100.988898,0.0,222.551795,23414475257022,23414230654340
825,1756945946.9303403,15.181223,77.726058,26.508533,28.254983,141.287077,142.087791,0.0,261.503605,23414860832269,23414576375168
830,1756945947.268166,15.282227,79.093349,26.262887,31.58804,131.096995,131.970951,0.0,252.609414,23415198657704,23414922501906
835,1756945947.6073515,15.251561,78.533743,26.36911,35.305825,125.674313,126.50966,0.0,246.664074,23415537843449,23415268853688
840,1756945947.94761,15.188524,77.161334,25.635999,28.914101,120.367119,121.167743,0.0,239.1536,23415878100672,23415614265844
845,1756945948.3226519,16.189805,78.151257,28.749791,34.972555,146.015336,146.827257,0.0,269.91811,23416253144025,23415960500947
850,1756945948.6661286,15.412457,81.672272,25.678303,28.949365,142.434901,143.194232,0.0,265.957264,23416596620491,23416307350310
