frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756947368.9050913,15.172783,59.87357,26.273681,37.232132,111.714733,112.424037,0.0,213.744071,24836835583286,24836517151783
10,1756947369.195633,15.197751,60.434137,23.877418,31.744914,138.130492,138.955543,0.0,238.464849,24837126124476,24836864219568
15,1756947369.538202,15.120854,61.047014,23.00885,24.985332,136.49839599999999,137.281944,0.0,236.458662,24837468693865,24837210022540
20,1756947369.8781972,15.247717,60.229164,23.121683,24.749611,132.887687,133.660278,0.0,232.258842,24837808689049,24837555295832
25,1756947370.2138093,15.248328,60.534871,22.970422,25.039574,121.586962,122.379655,0.0,221.133276,24838144298920,24837900087528
30,1756947370.573485,15.337094,60.515181,24.508964,33.775499,135.169155,135.954395,0.0,236.315634,24838503976771,24838245629871
35,1756947370.9045932,15.532723,60.092785,23.075032,26.26011,119.493683,120.226464,0.0,218.927004,24838835085632,24838590874359
40,1756947371.2679458,15.279896,61.372772,24.062792,27.191223,140.228247,140.98238,0.0,241.69784,24839198437648,24838935753028
45,1756947371.6017725,15.154785,60.077683,23.683922,28.175858,128.611891,129.38298,0.0,228.29937,24839532265255,24839281030426
50,1756947371.952705,15.183739,60.433917,23.68191,29.893344,135.490927,136.23917,0.0,235.538736,24839883197907,24839626357000
55,1756947372.2877266,15.151109,60.47497,23.089073,28.573467,125.63832599999999,126.363585,0.0,225.078737,24840218218848,24839971406950
60,1756947372.6426563,15.177279,61.823711,25.240983,39.083271,132.487184,133.225704,0.0,235.467677,24840573148921,24840316564365
65,1756947372.9966896,15.260236,61.858335,24.432006,29.396224,141.85801899999998,142.599873,0.0,244.15045,24840927182153,24840661496295
70,1756947373.338764,15.159542,60.402409,25.492447,31.99781,138.902241,139.64094,0.0,240.695338,24841269256705,24841007128165
75,1756947373.6638048,15.106801,60.31178,24.61073,30.490477,119.72259400000002,120.491799,0.0,220.52111,24841594297721,24841352581973
80,1756947374.0253377,15.097538,60.403109,23.710854,30.849435,133.939756,134.706738,0.0,233.918239,24841955829685,24841698303210
85,1756947374.3683329,15.337845,61.100656,26.929954,42.051949,127.503097,128.301377,0.0,231.669832,24842298824595,24842044261890
90,1756947374.713613,15.180425,60.452315,26.340793,33.28651,129.014757,129.759706,0.0,231.733239,24842644105498,24842389975385
95,1756947375.0554795,15.443276,61.512305,25.23265,33.151594,122.70422099999999,123.499356,0.0,225.687587,24842985971492,24842735333326
100,1756947375.4013858,15.457587,60.700996,26.833036,35.709074,124.270094,125.011908,0.0,228.003527,24843331877631,24843080975612
105,1756947375.756748,15.19028,60.930836,24.140441,26.262137,135.588504,136.349217,0.0,236.610774,24843687239955,24843426291609
110,1756947376.0968063,15.0975,60.302034,23.114215,25.266465,133.71414199999998,134.480714,0.0,232.994463,24844027298038,24843771730907
115,1756947376.4497702,15.271883,61.479171,23.693286,27.080588,138.058181,138.84873,0.0,239.29307,24844380262051,24844116671001
120,1756947376.7736585,15.227505,61.314889,23.057013,26.230628,120.666866,121.4675,0.0,221.066907,24844704150044,24844461905018
125,1756947377.11977,15.320587,61.02751,21.703301,32.625421,123.82207299999999,124.581985,0.0,222.633383,24845050261834,24844806399905
130,1756947377.4698036,15.424266,61.507714,23.21846,25.661136,125.81086499999999,126.562093,0.0,226.712533,24845400295173,24845150761989
135,1756947377.8098655,15.219163,60.744526,21.788902,26.164457,123.44956199999999,124.204097,0.0,221.956688,24845740357608,24845495447286
140,1756947378.1627564,15.194895,61.197339,21.719066,24.130255,132.478715,133.237496,0.0,231.348796,24846093248529,24845840223643
145,1756947378.501967,15.198611,61.515896,22.402131,32.230787,124.08445400000001,124.867241,0.0,223.983879,24846432458850,24846184860766
150,1756947378.8551052,15.175466,60.978554,23.162894,30.10233,133.02445,133.799837,0.0,233.116751,24846785597529,24846529770707
155,1756947379.1928937,15.471598,62.108113,23.018373,30.257888,123.95640699999998,124.791655,0.0,225.389739,24847123385894,24846874924450
160,1756947379.5511315,15.349552,62.642079,22.14039,26.980374,137.906147,138.704438,0.0,238.836459,24847481623122,24847220355247
165,1756947379.8896656,15.182456,61.288128,22.072957,24.59135,130.355106,131.114828,0.0,229.658369,24847820157117,24847565870492
