frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756946362.7851956,15.166877,60.032555,23.661974,27.536748,213.749402,214.479729,0.0,313.341135,23830715686966,23830188769644
10,1756946363.126448,15.385611,59.339216,23.836911,27.602799,256.359114,257.172056,0.0,355.733794,23831056939010,23830535718867
15,1756946363.4184394,15.288372,60.069603,23.07091,31.892687,186.74173399999998,187.53723,0.0,285.966115,23831348930507,23830881545555
20,1756946363.698292,16.119623,61.708248,23.925576,26.040741,170.46204699999998,171.201437,0.0,272.954884,23831628783586,23831227757271
25,1756946363.972534,15.35817,59.297551,23.03105,25.322523,168.130552,168.903584,0.0,266.590355,23831903025628,23831573955898
30,1756946364.321281,15.380584,60.993674,25.597252,37.281385,206.44608799999997,207.216997,0.0,309.188507,23832251772450,23831919558543
35,1756946364.6514993,15.103701,58.971653,26.102134,33.858341,192.987042,193.747695,0.0,293.925183,23832581991717,23832265922211
40,1756946365.0146701,15.01905,59.306826,25.119923,27.190478,205.409372,206.16638,0.0,305.612179,23832945162049,23832611651940
45,1756946365.3457735,15.269374,61.655546,25.269411,27.71537,192.361184,193.189341,0.0,295.383672,23833276266249,23832957208375
50,1756946365.6969438,15.144142,60.694808,25.230521,27.836385,199.62148299999998,200.439935,0.0,301.509406,23833627435824,23833303349112
55,1756946366.0437016,15.41787,60.870086,24.529049,31.294462,199.927542,200.672171,0.0,301.489176,23833974193364,23833649091690
60,1756946366.4328134,15.504633,60.901654,27.663601,39.460525,236.667579,237.430525,0.0,341.500413,23834363304803,23833994545578
65,1756946366.7814655,15.131132,61.190626,28.300675,38.433646,236.19069,236.935278,0.0,341.557711,23834711957121,23834340325674
70,1756946367.1369054,15.153516,60.031865,28.31713,33.387452,245.046188,245.811137,0.0,349.313648,23835067397124,23834686372708
75,1756946367.479454,15.206227,60.155463,27.627837,31.194258,232.34625300000002,233.108778,0.0,336.098305,23835409945770,23835032906907
80,1756946367.8297071,15.74493,61.025133,27.313736,40.849689,236.572332,237.396994,0.0,341.480793,23835760198012,23835378632038
85,1756946368.189172,15.426443,62.827769,28.502524,29.132626,244.532742,245.929798,0.0,352.686534,23836119663490,23835724460448
90,1756946368.5474277,15.363968,60.803614,26.292716,31.8291,248.44667499999997,249.239718,0.0,351.700016,23836477918847,23836071025974
95,1756946368.9099495,15.657396,60.808752,26.207065,30.151164,252.57899400000002,253.341439,0.0,356.014652,23836840441147,23836417203758
100,1756946369.2901683,15.16938,61.425806,26.214005,32.023416,269.797397,270.586913,0.0,373.396104,23837220660122,23836762446752
105,1756946369.6463175,15.368535,62.327694,27.688189,31.176131,242.71314999999998,243.492692,0.0,348.87711,23837576808608,23837108269904
110,1756946369.9974089,15.74528,61.480991,26.136045,30.676017,236.173163,237.189346,0.0,340.551662,23837927900514,23837453948784
115,1756946370.3532102,15.360924,60.997901,27.625843,34.094702,244.417976,245.217449,0.0,349.202117,23838283702159,23837799357231
120,1756946370.7326558,15.220738,60.315469,28.177586,33.542359,268.74150099999997,269.5123,0.0,373.226093,23838663147030,23838144950161
125,1756946371.1269102,15.508489,62.202533,28.858107,40.422276,279.937228,280.702567,0.0,387.271696,23839057401962,23838490650534
130,1756946371.5127094,14.989065,61.234523,28.389791,36.409702,273.90837,274.719921,0.0,379.3333,23839443199494,23838836237685
135,1756946371.8958561,15.770229,61.220672,28.734698,33.507575,267.928378,268.738076,0.0,374.463675,23839826348367,23839182568181
140,1756946372.275633,15.114706,64.597465,28.511457,34.795414,261.201734,261.98362,0.0,370.207248,23840206122310,23839529626200
145,1756946372.6712084,15.179696,61.405885,27.547293,33.233776,283.693219,284.487453,0.0,388.620327,23840601700314,23839876235813
150,1756946373.0825784,15.657587,61.387487,27.531479,33.542989,297.49553000000003,298.303034,0.0,402.879587,23841013068858,23840222470453
