frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756944792.8619475,15.035797,60.204731,56.486579,182.810039,109.881383,202.571016,0.0,334.298123,22260792439035,22260232662270
10,1756944793.1806147,17.131349,61.424976,56.358383,183.457288,107.395014,201.235255,0.0,336.149963,22261111105722,22260580434634
15,1756944793.524932,15.229864,60.853712,56.791335,185.809782,109.713047,204.746831,0.0,337.621742,22261455423056,22260926933732
20,1756944793.8686469,15.550673,59.985797,57.577606,185.181152,104.999573,204.875848,0.0,337.989924,22261799137849,22261275462712
25,1756944794.2235754,16.584293,61.357513,55.710894,187.342485,118.757387,214.637625,0.0,348.290325,22262154065817,22261623186902
30,1756944794.5707855,15.042186,59.984064,55.716863,183.934487,121.139848,210.204261,0.0,340.947374,22262501277094,22261971567034
35,1756944794.8963985,15.240319,60.292435,51.476754,166.364648,109.626915,192.651237,0.0,319.660745,22262826890255,22262319799561
40,1756944795.2456234,15.648093,65.016494,54.557842,179.653626,123.994801,207.432044,0.0,342.654473,22263176114988,22262666575061
45,1756944795.5725195,15.236454,63.293992,52.120177,163.479499,105.704721,185.794749,0.0,316.445372,22263503010770,22263013036172
50,1756944795.8999205,15.099284,61.755431,52.073545,166.344146,104.421821,193.292057,0.0,322.220317,22263830411032,22263359637035
55,1756944796.2558162,16.046592,63.189101,54.740732,189.830557,151.960085,214.481046,0.0,348.457471,22264186306790,22263707338881
60,1756944796.6283026,15.057419,61.523306,54.122607,196.62504,158.20689199999998,237.090828,0.0,367.79416,22264558792069,22264053980828
65,1756944797.0312676,15.584976,61.615106,62.653704,216.007629,143.13343700000001,255.02297,0.0,394.876756,22264961758217,22264399882093
70,1756944797.400251,15.118263,61.8984,55.805308,184.850487,133.866917,230.171113,0.0,362.993084,22265330742746,22264745524371
75,1756944797.8238623,15.514849,63.435058,68.316507,211.996259,141.59084000000001,270.214755,0.0,417.481169,22265754353431,22265091820430
80,1756944798.1910086,17.789825,64.318979,55.70227,183.722704,134.905193,222.874243,0.0,360.685317,22266121499011,22265437172265
85,1756944798.5943546,15.364189,63.337949,60.872241,206.848643,149.52161,256.296547,0.0,395.870926,22266524847042,22265782106792
90,1756944799.0470772,15.26072,65.319087,65.025268,245.832606,190.08944300000002,298.747898,0.0,444.352973,22266977569294,22266128046446
95,1756944799.5118754,15.180949,63.748526,64.516721,238.861023,191.88522799999998,310.590796,0.0,454.036992,22267442366970,22266473164424
100,1756944799.982586,15.775387,64.740813,63.340022,222.365265,200.043825,318.159092,0.0,462.015314,22267913077811,22266870436841
105,1756944800.4241276,16.742034,65.930411,63.851144,226.989171,159.943575,286.376192,0.0,432.899781,22268354618496,22267327192547
110,1756944800.8909512,15.224856,66.517268,69.422206,242.936351,178.700649,307.680299,0.0,458.844629,22268821442158,22267789468379
115,1756944801.3232822,15.285068,65.534046,62.67129,217.975677,160.295053,281.78739,0.0,425.277794,22269253773360,22268259793270
120,1756944801.7400422,15.557654,64.231284,60.900805,208.176272,156.312588,269.934618,0.0,410.624361,22269670532676,22268701426577
125,1756944802.277413,15.998037,67.203506,72.041099,273.617515,235.291878,375.326241,0.0,530.568883,22270207903684,22269167752999
130,1756944802.738471,15.954461,65.770767,66.125128,232.458509,182.492934,306.105432,0.0,453.955788,22270668960814,22269599280854
135,1756944803.2093043,15.383548,65.770637,65.69425,249.033188,195.996891,316.922252,0.0,463.770687,22271139795415,22270017656149
140,1756944803.6388972,17.244162,67.306634,64.56272,217.559101,142.455191,273.9081,0.0,423.021616,22271569389505,22270553538683
145,1756944804.0567465,18.345795,64.485222,62.961765,205.74056,137.91336,264.611102,0.0,410.403884,22271987238176,22271014641042
150,1756944804.470829,15.65257,64.440093,57.712713,180.632152,164.731302,268.753133,0.0,406.558509,22272401320192,22271485686846
155,1756944804.8319476,15.590554,63.536042,48.799943,159.858956,157.587467,224.86091,0.0,352.787449,22272762439312,22271915625292
160,1756944805.193921,16.436187,67.093368,47.146847,157.351075,151.200727,224.819756,0.0,355.496158,22273124412638,22272333450537
165,1756944805.5891428,15.813074,66.11306,53.713071,181.826076,166.965897,252.289925,0.0,387.92913,22273519634763,22272749315788
170,1756944805.9492726,16.401293,69.009917,51.264569,152.094241,144.226177,215.331567,0.0,352.007346,22273879763741,22273108113120
175,1756944806.360869,15.196722,64.5749,44.267657,145.538453,223.96462,281.064917,0.0,405.104196,22274291357855,22273471141979
180,1756944806.7412522,17.41353,67.21229,49.034942,171.067175,159.494659,238.080811,0.0,371.741573,22274671742887,22273866091137
185,1756944807.1253517,15.440185,66.212442,52.584676,175.943907,154.271859,242.977164,0.0,377.214467,22275055843096,22274225132102
