frame_number,timestamp,caption_time,detection_time,segmentation_time,clip_time,mapping_time,clip_mapping,queue_overhead,total_time,server_timestamp,client_timestamp
5,1756945273.3396747,14.937248,58.95648,25.106448,28.177162,111.175512,111.888833,0.0,210.889009,22741270166363,22740966215563
10,1756945273.6077433,15.287082,59.119489,25.074109,29.424017,101.375227,102.085592,0.0,201.566272,22741538235237,22741313154139
15,1756945273.9431233,15.139567,59.142724,25.221215,31.457815,88.80847,89.484373,0.0,188.987879,22741873615499,22741658901905
20,1756945274.2902439,15.202132,59.823265,26.062049,39.322534,90.55644199999999,91.245675,0.0,192.333121,22742220736003,22742005237510
25,1756945274.6550732,15.149802,60.104514,25.198059,30.536497,112.255223,112.986731,0.0,213.439106,22742585565071,22742350856018
30,1756945275.0106661,15.026464,61.810351,25.118447,28.969613,114.60909,115.286095,0.0,217.241357,22742941158263,22742696305498
35,1756945275.3494425,15.182353,59.272673,28.205024,33.70529,110.25769,110.986373,0.0,213.646423,22743279933904,22743042339973
40,1756945275.6907654,15.215793,62.69921,24.376523,35.221457,106.408659,107.146886,0.0,209.438412,22743621257208,22743388072225
45,1756945276.0099275,15.255575,60.799626,23.734682,26.588513,84.37565599999999,85.063508,0.0,184.853391,22743940419726,22743733786000
50,1756945276.3686655,15.104193,60.633512,23.01961,30.541024,98.183658,98.874043,0.0,197.631358,22744299157574,22744080643361
55,1756945276.7395136,15.185597,60.686103,24.404616,27.821848,121.419588,122.125818,0.0,222.402134,22744669999470,22744426106953
60,1756945277.1038213,15.204667,61.343037,24.52492,27.857082,135.937716,136.663264,0.0,237.735888,22745034313340,22744771311750
65,1756945277.4313219,15.10875,61.21435,27.518876,38.385192,116.20734300000001,116.89934,0.0,220.741316,22745361814151,22745116434070
70,1756945277.7913675,15.227652,62.925565,25.9841,29.756285,125.725259,126.445409,0.0,230.582726,22745721859988,22745462007711
75,1756945278.1346455,15.238157,62.467295,28.815357,41.973936,125.100705,125.832423,0.0,232.353232,22746065137789,22745807138744
80,1756945278.4493783,15.281163,65.752225,25.198099,29.832291,99.060919,99.796143,0.0,206.02763,22746379870557,22746151574245
85,1756945278.8176765,15.16738,62.60136,26.917606,38.818213,121.38085899999999,122.108782,0.0,226.795128,22746748168456,22746496131422
90,1756945279.175588,15.124374,63.041783,28.245416,42.256528,132.704583,133.407278,0.0,239.818851,22747106079751,22746840717543
95,1756945279.5268767,16.606819,63.040541,28.184533,37.181733,138.296932,139.042501,0.0,246.874394,22747457368605,22747185900045
100,1756945279.864071,15.462961,63.943321,27.553398,37.102592,128.586481,129.341625,0.0,236.301305,22747794562679,22747532787003
105,1756945280.1927652,15.51473,63.561047,28.203792,38.175882,110.384063,111.122903,0.0,218.402472,22748123257425,22747878445993
110,1756945280.5547805,15.800927,65.368139,30.231331,49.874581,128.44302299999998,129.136932,0.0,240.537329,22748485272712,22748222852140
115,1756945280.8997025,15.106236,66.73694,26.948244,37.329368,131.25858499999998,131.977333,0.0,240.768753,22748830194716,22748567408325
120,1756945281.2290092,15.52137,64.444046,28.346711,38.78281,117.126828,117.826968,0.0,226.139095,22749159501066,22748912115802
125,1756945281.5916078,15.17467,63.897632,28.904513,39.836289,131.916541,132.663031,0.0,240.639846,22749522099475,22749257602889
130,1756945281.9225798,15.47518,62.946788,28.30699,37.29153,119.196631,119.955471,0.0,226.684429,22749853071760,22749603169670
135,1756945282.2849,15.07614,63.788855,28.175208,36.871369,136.132523,136.86968,0.0,243.909883,22750215391774,22749949210424
140,1756945282.6066585,15.845896,64.084958,27.534549,36.117416,111.01152200000001,111.73623,0.0,219.201633,22750537150969,22750294671712
145,1756945282.9356887,15.155,62.921009,26.797463,63.30126,95.814648,97.660579,0.0,202.534051,22750866181077,22750639843168
150,1756945283.2998433,16.290506,65.29066,25.698103,28.710747,108.987379,109.750726,0.0,217.029995,22751230335443,22750986569841
155,1756945283.6301055,15.186068,64.889327,22.431401,28.955321,98.140803,99.72279,0.0,202.229586,22751560597624,22751332453174
160,1756945283.9721053,15.159338,65.787028,21.610166,28.01244,97.405508,98.150397,0.0,200.706929,22751902597623,22751678221713
165,1756945284.3361695,15.066736,64.741741,24.37439,25.523757,113.484933,114.227137,0.0,218.410004,22752266661401,22752024479719
170,1756945284.6589458,15.10875,64.850087,22.609873,23.291064,93.59586800000001,94.3043,0.0,196.87301,22752589438133,22752370493792
175,1756945285.0307674,15.073706,64.712537,23.009985,24.244342,117.195913,117.912208,0.0,220.708436,22752961259266,22752716836018
180,1756945285.3711317,15.149021,65.378955,22.9285,25.537558,112.283467,113.007433,0.0,216.463909,22753301623635,22753061801609
185,1756945285.7111943,15.131585,65.280965,23.07227,26.838596,107.78060500000001,108.506955,0.0,211.991775,22753641685893,22753407300926
190,1756945286.072726,15.084363,65.98422,23.668882,26.98542,118.849632,119.620519,0.0,224.357984,22754003218142,22753753824788
195,1756945286.393887,15.122932,66.044812,21.621012,27.764831,96.676927,97.469077,0.0,200.257833,22754324379495,22754100119261
200,1756945286.7602944,15.136353,65.303349,22.350176,24.829025,119.273839,119.995623,0.0,222.785501,22754690786174,22754445707093
205,1756945287.0827427,15.099426,65.435201,22.574149,26.026895,94.406136,95.169983,0.0,198.278759,22755013234323,22754791474670
210,1756945287.4195187,15.058703,65.42832,22.357478,26.035989,87.020708,87.773269,0.0,190.61777,22755349999902,22755137254436
215,1756945287.7517776,15.378472,69.885492,19.968296,54.325703,65.964159,68.455206,0.0,173.687466,22755682269722,22755482914348
220,1756945288.1092677,15.154349,65.778185,21.887259,27.531705,83.885447,84.638258,0.0,187.458051,22756039759373,22755829366401
225,1756945288.4825149,15.122591,65.955957,21.088858,32.857264,113.092273,113.849821,0.0,216.017227,22756412999264,22756175210155
230,1756945288.7926562,15.597376,67.294723,20.962676,28.847576,71.353406,72.06961,0.0,175.924385,22756723148207,22756521717853
235,1756945289.1490111,15.182682,68.860836,21.053205,23.19596,81.615979,82.343641,0.0,187.440364,22757079502593,22756867846562
240,1756945289.5005136,16.597966,66.550746,20.265751,29.375073,84.863302,85.593688,0.0,189.008151,22757430999246,22757214109546
245,1756945289.8213425,15.139276,65.828653,20.29801,21.84228,66.525517,67.291908,0.0,168.557847,22757751834370,22757560149509
250,1756945290.1696715,15.223555,66.008567,19.89828,24.199843,69.272666,70.006827,0.0,171.137229,22758100163482,22757905789381
255,1756945290.5389073,15.198406,68.324737,22.933318,28.344577,86.423326,87.132239,0.0,193.5887,22758469399965,22758251464347
260,1756945290.8643339,15.073055,66.527571,19.05457,29.22321,72.31365299999999,73.030037,0.0,173.685233,22758794825845,22758597051368
265,1756945291.221199,15.097543,67.026012,19.650891,23.816968,84.82056700000001,85.585345,0.0,187.359791,22759151691423,22758942578107
270,1756945291.5651896,15.192468,67.348755,21.861009,27.637848,80.23542,80.96861,0.0,185.370842,22759495680502,22759288464836
275,1756945291.9050634,15.078414,67.277486,20.32408,22.393543,72.93280899999999,73.670146,0.0,176.350126,22759835556326,22759634367179
280,1756945292.242571,15.105015,67.535931,22.948531,25.798046,64.648268,65.429692,0.0,171.019169,22760173063048,22759980718038
285,1756945292.5913618,16.281092,67.180708,19.942848,22.533737,63.349013,64.109214,0.0,167.513862,22760521853755,22760325437173
290,1756945292.9373565,15.095429,68.252877,19.093129,21.317949,71.10189,71.877366,0.0,174.318801,22760867848810,22760670342783
295,1756945293.3067822,15.107638,67.989925,19.047359,21.301193,95.38009399999999,96.134196,0.0,198.279118,22761237274653,22761015834809
300,1756945293.6412227,15.054176,67.393704,20.259692,23.786862,84.813226,85.574759,0.0,188.282331,22761571714779,22761360593815
305,1756945293.9472733,15.262155,68.083858,19.803294,34.250473,40.382504,42.4738,0.0,145.623107,22761877765409,22761706829037
310,1756945294.3198557,15.709468,68.528469,20.294154,23.45841,70.507272,71.233632,0.0,175.765723,22762250347655,22762052402617
315,1756945294.646543,15.099646,67.559207,20.890986,41.055823,52.699397000000005,53.744094,0.0,157.293933,22762577034442,22762397735670
320,1756945294.9974897,15.107358,68.929802,20.38937,26.377992,55.534099999999995,56.264786,0.0,160.691316,22762927981555,22762743578001
325,1756945295.3830118,15.901131,71.365643,20.911608,24.942578,89.524025,90.27952,0.0,198.457902,22763313504138,22763089128938
330,1756945295.7130723,15.181061,71.430883,19.094061,19.959523,80.66982399999999,81.385477,0.0,187.091482,22763643564861,22763434662327
335,1756945296.0517218,15.086215,68.406892,21.07593,21.66499,73.984336,74.753692,0.0,179.322729,22763982213609,22763780256549
340,1756945296.373087,16.117622,68.200597,18.506102,42.13283,50.871663,52.025868,0.0,154.850189,22764303579054,22764126066852
345,1756945296.7388453,15.118334,69.044918,20.950868,23.886555,69.512552,70.219532,0.0,175.333652,22764669337793,22764471851716
350,1756945297.117644,15.060456,68.761675,21.703047,22.009055,96.994922,97.74572,0.0,203.270898,22765048135869,22764817302019
355,1756945297.4104974,15.592509,69.115405,18.693258,25.340577,48.864526000000005,49.572128,0.0,152.9733,22765340989291,22765163231544
360,1756945297.7916234,15.075138,68.918634,19.701019,21.786184,83.432044,84.168249,0.0,187.86304,22765722115885,22765509267191
365,1756945298.1480873,15.314705,69.896108,22.99993,25.160552,89.23840899999999,89.968944,0.0,198.179687,22766078579609,22765855275907
370,1756945298.4951665,15.112376,69.148986,24.094693,26.439306,91.287711,92.025908,0.0,200.381963,22766425659372,22766202148813
375,1756945298.8510284,15.129832,68.977084,20.238339,22.924474,103.49605700000001,104.264912,0.0,208.610167,22766781519063,22766548215197
380,1756945299.1744375,15.889573,68.537272,21.588673,26.780667,80.18985,80.941128,0.0,186.956646,22767104929613,22766894064410
385,1756945299.5396538,15.163914,72.20739,23.310454,27.333922,94.770954,95.533429,0.0,206.215187,22767470146534,22767239966803
390,1756945299.8801842,15.170114,66.980562,23.775355,27.608132,95.539689,96.288242,0.0,202.214273,22767810676117,22767586264681
395,1756945300.237804,15.134559,66.721597,24.478479,29.692667,102.073534,102.820245,0.0,209.15488,22768168296198,22767932415715
400,1756945300.606552,15.170534,67.741816,22.983996,27.275594,130.437281,131.179604,0.0,237.07595,22768537043324,22768278354614
405,1756945300.921728,15.081909,69.32765,23.442396,26.830854,97.031398,97.76559,0.0,205.617545,22768852220532,22768624289708
410,1756945301.2844093,15.686293,69.216069,23.822837,28.01926,113.70419799999999,114.440003,0.0,223.165202,22769214901578,22768970110086
415,1756945301.629065,15.114429,71.348899,25.529756,30.337624,106.523815,107.274862,0.0,219.267946,22769559557085,22769315892386
420,1756945301.956515,15.154349,70.182926,23.371768,29.284223,92.587677,93.321008,0.0,202.030051,22769886998757,22769661995196
425,1756945302.3542857,15.549574,72.198837,22.999269,31.237178,140.47979800000002,141.289825,0.0,252.037505,22770284777921,22770008103054
430,1756945302.6536555,15.189713,69.799752,25.209927,31.494842,93.904078,94.637198,0.0,204.83659,22770584147872,22770354025608
435,1756945303.0154488,15.562143,70.217259,27.297487,34.924594,109.573745,110.314758,0.0,223.391647,22770945940649,22770699873779
440,1756945303.3632042,15.271128,70.006547,26.963357,34.342814,113.131203,113.817241,0.0,226.058273,22771293696345,22771045370843
445,1756945303.7142818,15.277688,73.968152,25.498087,32.089451,111.23984,111.995206,0.0,226.739133,22771644772516,22771391317354
450,1756945304.0815852,15.144585,70.788652,26.857685,34.15033,130.415807,131.166925,0.0,243.957847,22772012076948,22771739633817
455,1756945304.4065561,15.136963,72.232058,27.523513,33.798211,108.04552,108.77154,0.0,223.664074,22772337048253,22772087024486
460,1756945304.7127638,15.205368,71.180271,23.704436,27.492035,78.97837799999999,79.727894,0.0,189.817969,22772643255784,22772431426917
465,1756945305.046213,15.316989,70.913202,23.105291,28.275051,68.247369,69.004075,0.0,178.339557,22772976705016,22772775395175
470,1756945305.3863003,15.319823,72.515651,22.002606,23.545614,64.25278399999999,65.018244,0.0,174.856324,22773316792954,22773119553083
475,1756945305.7786357,15.649536,73.745803,23.66816,27.313152,107.899315,108.616252,0.0,221.679751,22773709128088,22773463819306
480,1756945306.0961204,15.01696,70.777295,25.636519,29.011447,81.775322,82.546,0.0,193.976774,22774026612242,22773808144339
485,1756945306.4452848,15.073847,68.987329,25.157948,28.534607,89.83963700000001,90.564735,0.0,199.783859,22774375776761,22774151968648
490,1756945306.8046987,15.072755,71.689339,25.288377,28.773333,103.451521,104.170578,0.0,216.221049,22774735190624,22774495694265
495,1756945307.1146512,15.161921,72.241934,23.320179,26.74956,72.05579800000001,72.806266,0.0,183.5303,22775045143328,22774839201138
500,1756945307.4789662,15.21363,71.690832,24.548596,28.0647,92.91431700000001,93.646415,0.0,205.099473,22775409459052,22775182524801
505,1756945307.8026404,15.116572,71.800468,26.06882,59.572441,71.068941,72.463712,0.0,185.449572,22775733132274,22775526049080
510,1756945308.1641822,15.015557,72.170044,22.950073,24.454332,92.346648,93.060539,0.0,203.196213,22776094674369,22775869859667
515,1756945308.5001075,15.094448,71.948235,24.678905,28.629203,81.438919,82.173021,0.0,193.894609,22776430600417,22776215049252
520,1756945308.835546,15.077241,71.432717,23.605695,27.165375,73.044781,73.768517,0.0,183.88417,22776766037367,22776560256844
525,1756945309.2435632,15.197736,75.43908,22.961601,29.751278,128.468592,129.208122,0.0,242.806539,22777174054958,22776905246002
530,1756945309.5328758,15.153198,71.786328,20.898958,25.101031,80.115105,80.882899,0.0,188.721383,22777463367910,22777250606147
535,1756945309.8893647,15.062319,71.470033,23.205484,27.873348,91.89672,92.624182,0.0,202.362018,22777819857073,22777596213020
540,1756945310.263582,15.768368,72.52779,25.189927,30.504698,113.491603,114.27491,0.0,227.760995,22778194074569,22777944332532
545,1756945310.5966866,15.164044,71.95139,28.229101,35.011576,98.953666,99.70246,0.0,215.046995,22778527177963,22778289431168
550,1756945310.9638312,15.25895,74.148326,23.305727,25.308478,124.331739,125.043828,0.0,237.756831,22778894323833,22778634625359
555,1756945311.2946908,15.046785,71.916857,23.971424,27.025481,110.36422300000001,111.130164,0.0,222.06523,22779225182677,22778979340770
560,1756945311.6137,15.056731,71.885939,21.656106,22.067275,90.242063,91.024769,0.0,199.623545,22779544192282,22779323321006
565,1756945311.9592571,15.12163,71.9063,23.639327,26.861381,90.18124900000001,90.894439,0.0,201.561696,22779889749008,22779666717761
570,1756945312.2980304,15.169332,72.242124,24.431137,28.695774,83.29765,84.02439,0.0,195.866983,22780228522597,22780010403447
575,1756945312.6731398,15.136482,72.679392,22.071982,24.337263,115.83270100000001,116.563397,0.0,226.451253,22780603632027,22780354343763
580,1756945312.9906971,15.185557,71.868573,24.617933,27.552807,86.322472,87.090044,0.0,198.762107,22780921188962,22780697842854
585,1756945313.3327909,15.149191,74.342474,24.463636,29.213455,82.02150900000001,82.770273,0.0,196.725574,22781263283096,22781042899015
590,1756945313.6887083,15.316368,74.489318,22.951455,25.527773,95.034356,95.782019,0.0,208.53916,22781619200185,22781388447929
595,1756945314.0222623,15.465725,71.663209,24.576278,26.868602,85.634471,86.369424,0.0,198.074636,22781952754669,22781732194669
600,1756945314.394272,15.065193,74.052791,26.341036,32.388588,110.562658,111.383652,0.0,226.842672,22782324764121,22782076630912
605,1756945314.709896,15.194631,71.663129,23.711407,26.762529,85.16347,85.903872,0.0,196.473039,22782640387712,22782421320814
610,1756945315.0538154,15.130613,74.401665,23.060041,26.708197,77.84024,78.56057,0.0,191.152889,22782984307636,22782769109521
615,1756945315.3982599,15.354686,72.360184,26.293773,32.059555,78.078283,78.814739,0.0,192.823382,22783328753004,22783114237681
620,1756945315.7502954,15.142281,75.572994,22.937364,26.67104,83.15223800000001,83.895033,0.0,197.547672,22783680787860,22783459503303
625,1756945316.1484656,15.360144,74.124461,27.658248,32.245929,122.729991,123.436963,0.0,240.579816,22784078957812,22783807246660
630,1756945316.4570506,15.873379,73.819083,27.351741,31.282037,92.418018,93.184589,0.0,210.228792,22784387543167,22784153134482
635,1756945316.8085978,15.113027,74.827715,27.617166,32.329127,96.524744,97.252706,0.0,214.810614,22784739090378,22784500704145
640,1756945317.1255424,15.035939,74.335343,28.862349,50.324007,65.47060499999999,68.74604,0.0,186.979671,22785056034176,22784847300580
645,1756945317.4900901,15.08925,75.558421,31.382441,60.253452,77.142313,83.646392,0.0,205.676504,22785420582917,22785191678284
650,1756945317.8487425,15.109551,73.361956,28.639488,52.543119,95.291609,103.130419,0.0,220.241414,22785779234585,22785536722466
655,1756945318.1747222,16.922652,74.484621,29.559013,54.922595,70.774801,77.616517,0.0,198.582803,22786105214032,22785881455384
660,1756945318.5083761,17.263042,75.571582,26.438234,43.940722,67.056068,67.774166,0.0,187.047024,22786438868178,22786226537785
665,1756945318.8713346,15.035639,75.880464,27.062178,30.255407,85.464901,86.211472,0.0,204.189753,22786801827019,22786571402443
670,1756945319.19521,15.264337,74.617835,26.107448,45.435857,66.640784,69.670384,0.0,185.660004,22787125702471,22786916731031
675,1756945319.5593505,15.190004,74.171473,24.44004,38.975634,89.734838,92.56988,0.0,206.371397,22787489842827,22787261359909
680,1756945319.8632407,15.178766,73.691249,23.756766,33.283726,44.464833,51.107205,0.0,163.733986,22787793733397,22787605898038
685,1756945320.22578,15.205868,74.847526,28.873626,43.366975,55.632911,62.769968,0.0,181.696988,22788156272176,22787950581590
